event_type,return,abs_return,direction
postmarket_close,-0.001246228590182974,0.001246228590182974,-1.0
premarket_open,-0.00021050527096200256,0.00021050527096200256,-1.0
market_open,-0.0012868650858925967,0.0012868650858925967,-1.0
market_close,-0.0008470838339611486,0.0008470838339611486,-1.0
postmarket_close,-0.001542699742312914,0.001542699742312914,-1.0
premarket_open,0.0006914792427155092,0.0006914792427155092,1.0
market_open,0.00273745785395918,0.00273745785395918,1.0
market_close,0.00216270726050638,0.00216270726050638,1.0
postmarket_close,-0.0007199913218579601,0.0007199913218579601,-1.0
premarket_open,0.0010255830480006,0.0010255830480006,1.0
market_open,0.0005419366418470961,0.0005419366418470961,1.0
market_close,-0.0007674794707128729,0.0007674794707128729,-1.0
postmarket_close,-0.00013674754873638229,0.00013674754873638229,-1.0
premarket_open,-0.0012921304936281963,0.0012921304936281963,-1.0
market_open,-0.0015854348015073016,0.0015854348015073016,-1.0
market_close,0.00012035256342790568,0.00012035256342790568,1.0
postmarket_close,-0.0005415091840369479,0.0005415091840369479,-1.0
premarket_open,0.000951761087912617,0.000951761087912617,1.0
market_open,0.00143973386870333,0.00143973386870333,1.0
market_close,-0.000942058514522004,0.000942058514522004,-1.0
postmarket_close,0.0004991366464075497,0.0004991366464075497,1.0
premarket_open,-0.0012229628979913976,0.0012229628979913976,-1.0
market_open,0.004850676029775514,0.004850676029775514,1.0
market_close,0.0005470840255312748,0.0005470840255312748,1.0
postmarket_close,-0.00010411914590091609,0.00010411914590091609,-1.0
premarket_open,-0.0008345918238525929,0.0008345918238525929,-1.0
market_open,-0.0042269913429275885,0.0042269913429275885,-1.0
market_close,-0.0016923919551666833,0.0016923919551666833,-1.0
postmarket_close,-0.0023304443683651588,0.0023304443683651588,-1.0
premarket_open,-0.0009614062057168304,0.0009614062057168304,-1.0
market_open,0.0062592217174333165,0.0062592217174333165,1.0
market_close,-0.00031310696511355207,0.00031310696511355207,-1.0
postmarket_close,0.00010173678119196339,0.00010173678119196339,1.0
premarket_open,-0.0013446209328604741,0.0013446209328604741,-1.0
market_open,0.0019854290471155167,0.0019854290471155167,1.0
market_close,0.0011975871917588865,0.0011975871917588865,1.0
postmarket_close,0.004818596182739832,0.004818596182739832,1.0
premarket_open,0.0003865505828140048,0.0003865505828140048,1.0
market_open,0.001579621870699155,0.001579621870699155,1.0
market_close,-0.0008363159089473937,0.0008363159089473937,-1.0
postmarket_close,0.00019729448820093864,0.00019729448820093864,1.0
premarket_open,0.0008473581566688093,0.0008473581566688093,1.0
market_open,0.0016063439444256034,0.0016063439444256034,1.0
market_close,-0.002595822701982664,0.002595822701982664,-1.0
postmarket_close,0.0008595376298299318,0.0008595376298299318,1.0
premarket_open,-0.0002551081518015197,0.0002551081518015197,-1.0
market_open,0.0029664936175062273,0.0029664936175062273,1.0
market_close,0.0006698688590514035,0.0006698688590514035,1.0
postmarket_close,-0.002072799033591033,0.002072799033591033,-1.0
premarket_open,0.00022466883922556136,0.00022466883922556136,1.0
market_open,-7.823521961825008e-06,7.823521961825008e-06,-1.0
market_close,-0.0005825326679458342,0.0005825326679458342,-1.0
postmarket_close,0.0002951966146109708,0.0002951966146109708,1.0
premarket_open,0.00019134957569111322,0.00019134957569111322,1.0
market_open,-0.00014202449918032656,0.00014202449918032656,-1.0
market_close,-0.0028574344039657973,0.0028574344039657973,-1.0
postmarket_close,0.001187541934014158,0.001187541934014158,1.0
premarket_open,0.00149347576173664,0.00149347576173664,1.0
market_open,-0.00016029224676172849,0.00016029224676172849,-1.0
market_close,0.00036439194248627516,0.00036439194248627516,1.0
postmarket_close,-0.00126836739147973,0.00126836739147973,-1.0
premarket_open,-0.0005136912730761001,0.0005136912730761001,-1.0
market_open,0.004862179037947945,0.004862179037947945,1.0
market_close,0.0003448850516836188,0.0003448850516836188,1.0
postmarket_close,-0.0013977527448209015,0.0013977527448209015,-1.0
premarket_open,0.0017988817161382897,0.0017988817161382897,1.0
market_open,0.0018928334819514614,0.0018928334819514614,1.0
market_close,0.0005070284302743922,0.0005070284302743922,1.0
postmarket_close,0.0012129291346809623,0.0012129291346809623,1.0
premarket_open,-0.0010442333147543392,0.0010442333147543392,-1.0
market_open,-0.0022162960827417644,0.0022162960827417644,-1.0
market_close,-0.0027901024372322114,0.0027901024372322114,-1.0
postmarket_close,-0.00032144878529194454,0.00032144878529194454,-1.0
premarket_open,0.0014263424407343628,0.0014263424407343628,1.0
market_open,0.00378548659832445,0.00378548659832445,1.0
market_close,-0.00018310431300871954,0.00018310431300871954,-1.0
postmarket_close,0.0003105238753631223,0.0003105238753631223,1.0
premarket_open,-0.0006166770611444328,0.0006166770611444328,-1.0
market_open,-0.004306882206348783,0.004306882206348783,-1.0
market_close,0.0008044461520047008,0.0008044461520047008,1.0
postmarket_close,0.0014562590357467542,0.0014562590357467542,1.0
premarket_open,-0.0018648204099187549,0.0018648204099187549,-1.0
market_open,-0.0007268952832534259,0.0007268952832534259,-1.0
market_close,0.0018758189041829798,0.0018758189041829798,1.0
postmarket_close,0.0005646011746864854,0.0005646011746864854,1.0
premarket_open,-0.000572997365439698,0.000572997365439698,-1.0
market_open,0.0026713748973978824,0.0026713748973978824,1.0
market_close,0.0005139166603582712,0.0005139166603582712,1.0
postmarket_close,-4.134989182136284e-05,4.134989182136284e-05,-1.0
premarket_open,0.0006669390747287007,0.0006669390747287007,1.0
market_open,-0.002262169914346468,0.002262169914346468,-1.0
market_close,-0.002101718238382455,0.002101718238382455,-1.0
postmarket_close,0.0002557454083715882,0.0002557454083715882,1.0
premarket_open,0.0007679282618517913,0.0007679282618517913,1.0
market_open,-0.0012199007890534297,0.0012199007890534297,-1.0
market_close,-0.0003776217715375507,0.0003776217715375507,-1.0
postmarket_close,0.0009499632717941964,0.0009499632717941964,1.0
premarket_open,-3.8907558753020766e-05,3.8907558753020766e-05,-1.0
market_open,-0.00022929635236190737,0.00022929635236190737,-1.0
market_close,0.0007614721292386051,0.0007614721292386051,1.0
postmarket_close,0.00023335619137321295,0.00023335619137321295,1.0
premarket_open,-0.0013787436780126061,0.0013787436780126061,-1.0
market_open,-0.00035000206646484955,0.00035000206646484955,-1.0
market_close,-0.0016832513892099943,0.0016832513892099943,-1.0
postmarket_close,0.0016371202051730371,0.0016371202051730371,1.0
premarket_open,-0.00013520478363915345,0.00013520478363915345,-1.0
market_open,-0.0005871388970470903,0.0005871388970470903,-1.0
market_close,-0.0012598584390859369,0.0012598584390859369,-1.0
postmarket_close,-0.0009519331660823305,0.0009519331660823305,-1.0
premarket_open,3.070583739339661e-05,3.070583739339661e-05,1.0
market_open,-0.0008079796809538076,0.0008079796809538076,-1.0
market_close,-0.00031636197427897805,0.00031636197427897805,-1.0
postmarket_close,-0.00029518580978904474,0.00029518580978904474,-1.0
premarket_open,-0.0006002003390598309,0.0006002003390598309,-1.0
market_open,-0.0041457007658676215,0.0041457007658676215,-1.0
market_close,-0.0012358369301731509,0.0012358369301731509,-1.0
postmarket_close,-0.00029120429569495787,0.00029120429569495787,-1.0
premarket_open,0.0008882399819540865,0.0008882399819540865,1.0
market_open,-0.0003447240293124043,0.0003447240293124043,-1.0
market_close,-0.0003666536947816157,0.0003666536947816157,-1.0
postmarket_close,0.0008054834892370355,0.0008054834892370355,1.0
premarket_open,-0.0008417477773818849,0.0008417477773818849,-1.0
market_open,0.0008557729588294372,0.0008557729588294372,1.0
market_close,0.00030237480520067805,0.00030237480520067805,1.0
postmarket_close,0.00014920970597187555,0.00014920970597187555,1.0
premarket_open,0.0011315955291102409,0.0011315955291102409,1.0
market_open,-0.00035453064241619536,0.00035453064241619536,-1.0
market_close,0.00427560689956219,0.00427560689956219,1.0
postmarket_close,-0.0010116731090984432,0.0010116731090984432,-1.0
premarket_open,4.298731737240047e-05,4.298731737240047e-05,1.0
market_open,-0.00022826560766087134,0.00022826560766087134,-1.0
market_close,-0.0009083302032374396,0.0009083302032374396,-1.0
postmarket_close,-0.0005336103863508024,0.0005336103863508024,-1.0
premarket_open,0.00011525450460458941,0.00011525450460458941,1.0
market_open,0.001586207642334747,0.001586207642334747,1.0
market_close,0.00040382190211318836,0.00040382190211318836,1.0
postmarket_close,0.0003103226281340188,0.0003103226281340188,1.0
premarket_open,-0.0013399512339548059,0.0013399512339548059,-1.0
market_open,0.00015605551084618696,0.00015605551084618696,1.0
market_close,0.001048013737852349,0.001048013737852349,1.0
postmarket_close,0.0004856462557225605,0.0004856462557225605,1.0
premarket_open,0.0010157498061988957,0.0010157498061988957,1.0
market_open,0.002187869039629753,0.002187869039629753,1.0
market_close,-0.00036780179847684114,0.00036780179847684114,-1.0
postmarket_close,0.0016092415623742973,0.0016092415623742973,1.0
premarket_open,-0.0008585232405898813,0.0008585232405898813,-1.0
market_open,-0.002283542379577619,0.002283542379577619,-1.0
market_close,0.0001240758442400125,0.0001240758442400125,1.0
postmarket_close,0.0007416792083427826,0.0007416792083427826,1.0
premarket_open,0.0007733345773774936,0.0007733345773774936,1.0
market_open,0.001918822325288394,0.001918822325288394,1.0
market_close,-0.0006530938781004192,0.0006530938781004192,-1.0
postmarket_close,-8.190008182751285e-08,8.190008182751285e-08,-1.0
premarket_open,0.0010768970894305951,0.0010768970894305951,1.0
market_open,0.00030147929095969417,0.00030147929095969417,1.0
market_close,-0.0006380428305716723,0.0006380428305716723,-1.0
postmarket_close,0.0007084815141089607,0.0007084815141089607,1.0
premarket_open,0.0013419800705221085,0.0013419800705221085,1.0
market_open,-0.0013242177976564573,0.0013242177976564573,-1.0
market_close,0.0016572414085493925,0.0016572414085493925,1.0
postmarket_close,0.0005338185274565976,0.0005338185274565976,1.0
premarket_open,0.0014618999027959934,0.0014618999027959934,1.0
market_open,-0.0005410686877440618,0.0005410686877440618,-1.0
market_close,0.001747401647610669,0.001747401647610669,1.0
postmarket_close,-0.0018415137322659314,0.0018415137322659314,-1.0
premarket_open,0.0024574964444643577,0.0024574964444643577,1.0
market_open,-0.0014848352296367162,0.0014848352296367162,-1.0
market_close,-0.0001740579649354146,0.0001740579649354146,-1.0
postmarket_close,-0.00010464473113769301,0.00010464473113769301,-1.0
premarket_open,-0.0007541629416185636,0.0007541629416185636,-1.0
market_open,0.0010205006789176796,0.0010205006789176796,1.0
market_close,0.0014936969454475424,0.0014936969454475424,1.0
postmarket_close,-0.0032372696265026146,0.0032372696265026146,-1.0
premarket_open,-0.0007984956387283582,0.0007984956387283582,-1.0
market_open,0.002808906940600764,0.002808906940600764,1.0
market_close,-0.0006858325878850158,0.0006858325878850158,-1.0
postmarket_close,-0.002865194919024261,0.002865194919024261,-1.0
premarket_open,0.0013361856037741315,0.0013361856037741315,1.0
market_open,-0.003026591670366896,0.003026591670366896,-1.0
market_close,-0.0014799162566703217,0.0014799162566703217,-1.0
postmarket_close,-0.004391477943268662,0.004391477943268662,-1.0
premarket_open,0.0011224948390735623,0.0011224948390735623,1.0
market_open,-0.0018533977812659197,0.0018533977812659197,-1.0
market_close,-0.0025526108100125677,0.0025526108100125677,-1.0
postmarket_close,0.004373489501660277,0.004373489501660277,1.0
premarket_open,0.0011130011054210076,0.0011130011054210076,1.0
market_open,0.003127780523750401,0.003127780523750401,1.0
market_close,-0.0014789777258480408,0.0014789777258480408,-1.0
postmarket_close,0.0021365810787297157,0.0021365810787297157,1.0
premarket_open,0.00264281487863105,0.00264281487863105,1.0
market_open,-0.0034110874857946616,0.0034110874857946616,-1.0
market_close,0.002246653892895134,0.002246653892895134,1.0
postmarket_close,0.000977860372620265,0.000977860372620265,1.0
premarket_open,0.00016742102138334047,0.00016742102138334047,1.0
market_open,-0.0016417876244495533,0.0016417876244495533,-1.0
market_close,0.0013062210182492873,0.0013062210182492873,1.0
postmarket_close,-0.0014051124035596718,0.0014051124035596718,-1.0
premarket_open,-0.000284319377758413,0.000284319377758413,-1.0
market_open,0.00266730950755667,0.00266730950755667,1.0
market_close,0.0007894388142495323,0.0007894388142495323,1.0
postmarket_close,0.0033151473591752634,0.0033151473591752634,1.0
premarket_open,-0.0012066972622016836,0.0012066972622016836,-1.0
market_open,-0.0007039059926968738,0.0007039059926968738,-1.0
market_close,-0.0044009050287182605,0.0044009050287182605,-1.0
postmarket_close,0.0004833775788095629,0.0004833775788095629,1.0
premarket_open,-0.00116249921807543,0.00116249921807543,-1.0
market_open,0.0033893069762045425,0.0033893069762045425,1.0
market_close,0.0010560164404760375,0.0010560164404760375,1.0
postmarket_close,0.0004366504377499858,0.0004366504377499858,1.0
premarket_open,0.0012292773780648858,0.0012292773780648858,1.0
market_open,0.0009398145079979603,0.0009398145079979603,1.0
market_close,-0.00012336139233892762,0.00012336139233892762,-1.0
postmarket_close,0.00012079452463154006,0.00012079452463154006,1.0
premarket_open,-0.0010714265841081927,0.0010714265841081927,-1.0
market_open,-0.00012096618851542562,0.00012096618851542562,-1.0
market_close,0.0006641028098599566,0.0006641028098599566,1.0
postmarket_close,0.0016875849572932644,0.0016875849572932644,1.0
premarket_open,-0.0004126640136268289,0.0004126640136268289,-1.0
market_open,-0.004550308823021987,0.004550308823021987,-1.0
market_close,-0.0032888610342968194,0.0032888610342968194,-1.0
postmarket_close,-0.001151695967916866,0.001151695967916866,-1.0
premarket_open,-6.579939991657735e-05,6.579939991657735e-05,-1.0
market_open,0.0024875998400955,0.0024875998400955,1.0
market_close,0.0007991316790425529,0.0007991316790425529,1.0
postmarket_close,-0.0006132445630171457,0.0006132445630171457,-1.0
premarket_open,-0.0019809544041776705,0.0019809544041776705,-1.0
market_open,0.0009948809157831473,0.0009948809157831473,1.0
market_close,0.0013851617477704803,0.0013851617477704803,1.0
postmarket_close,0.005637172774533683,0.005637172774533683,1.0
premarket_open,0.0006231916516485914,0.0006231916516485914,1.0
market_open,0.002066479984350389,0.002066479984350389,1.0
market_close,0.0007562069245174996,0.0007562069245174996,1.0
postmarket_close,0.0006750157066230944,0.0006750157066230944,1.0
premarket_open,0.0016288216287883017,0.0016288216287883017,1.0
market_open,0.0018949062086979218,0.0018949062086979218,1.0
market_close,0.0006792768069394661,0.0006792768069394661,1.0
postmarket_close,0.0010195221348070493,0.0010195221348070493,1.0
premarket_open,-0.0017406698003592513,0.0017406698003592513,-1.0
market_open,-0.006770256811881925,0.006770256811881925,-1.0
market_close,-0.002091698888258331,0.002091698888258331,-1.0
postmarket_close,-0.004409218778433366,0.004409218778433366,-1.0
premarket_open,0.004508566098595734,0.004508566098595734,1.0
market_open,0.0002919381527513032,0.0002919381527513032,1.0
market_close,-0.0017453324732195075,0.0017453324732195075,-1.0
postmarket_close,-0.004343267226870728,0.004343267226870728,-1.0
premarket_open,-0.002900186491778145,0.002900186491778145,-1.0
market_open,-0.0044704887683852945,0.0044704887683852945,-1.0
market_close,-0.0009701319270416509,0.0009701319270416509,-1.0
postmarket_close,-0.0038710170764049145,0.0038710170764049145,-1.0
premarket_open,-0.002434968488469247,0.002434968488469247,-1.0
market_open,-0.007045994534216948,0.007045994534216948,-1.0
market_close,-0.003731725826599197,0.003731725826599197,-1.0
postmarket_close,0.002790003032717925,0.002790003032717925,1.0
premarket_open,0.0006910742424937055,0.0006910742424937055,1.0
market_open,-0.0053955337279478766,0.0053955337279478766,-1.0
market_close,-0.003244482587330455,0.003244482587330455,-1.0
postmarket_close,1.0457903546257086e-05,1.0457903546257086e-05,1.0
premarket_open,0.0023070090853933856,0.0023070090853933856,1.0
market_open,-0.001444414220210688,0.001444414220210688,-1.0
market_close,0.0010353152006623567,0.0010353152006623567,1.0
postmarket_close,0.0017620473145034676,0.0017620473145034676,1.0
premarket_open,0.003142761810801531,0.003142761810801531,1.0
market_open,-0.001636417505620158,0.001636417505620158,-1.0
market_close,0.0012679855751991376,0.0012679855751991376,1.0
postmarket_close,0.0018596120076288525,0.0018596120076288525,1.0
premarket_open,-0.008402062148987866,0.008402062148987866,-1.0
market_open,-0.0013223036917817677,0.0013223036917817677,-1.0
market_close,0.004528325644181708,0.004528325644181708,1.0
postmarket_close,-0.0018198728049148016,0.0018198728049148016,-1.0
premarket_open,0.0006232451653829241,0.0006232451653829241,1.0
market_open,0.009386179731779798,0.009386179731779798,1.0
market_close,0.004773809339645219,0.004773809339645219,1.0
postmarket_close,-0.001414618176582505,0.001414618176582505,-1.0
premarket_open,-0.0024088291174553245,0.0024088291174553245,-1.0
market_open,0.014816622707266136,0.014816622707266136,1.0
market_close,0.002480470605079832,0.002480470605079832,1.0
postmarket_close,-0.00036324238747886817,0.00036324238747886817,-1.0
premarket_open,-0.002299057476327304,0.002299057476327304,-1.0
market_open,0.003738812814441328,0.003738812814441328,1.0
market_close,0.0010097715797314777,0.0010097715797314777,1.0
postmarket_close,-0.0016911478597116947,0.0016911478597116947,-1.0
premarket_open,-0.0024124733629793393,0.0024124733629793393,-1.0
market_open,0.004057859172006184,0.004057859172006184,1.0
market_close,0.0031624192568755483,0.0031624192568755483,1.0
postmarket_close,0.0038016648362435568,0.0038016648362435568,1.0
premarket_open,-0.0007352795918558197,0.0007352795918558197,-1.0
market_open,-0.003028347056117542,0.003028347056117542,-1.0
market_close,0.003960655064243035,0.003960655064243035,1.0
postmarket_close,-0.0009153895893511121,0.0009153895893511121,-1.0
premarket_open,8.20147901599011e-05,8.20147901599011e-05,1.0
market_open,0.014146306432727851,0.014146306432727851,1.0
market_close,-0.001018786657725923,0.001018786657725923,-1.0
postmarket_close,-0.0013573295797305596,0.0013573295797305596,-1.0
premarket_open,-0.0045546592457581525,0.0045546592457581525,-1.0
market_open,0.0013440294024760213,0.0013440294024760213,1.0
market_close,-0.00014434993477319136,0.00014434993477319136,-1.0
postmarket_close,-0.0004931895573211387,0.0004931895573211387,-1.0
premarket_open,-0.00017365855945916664,0.00017365855945916664,-1.0
market_open,-0.0021145888045284167,0.0021145888045284167,-1.0
market_close,-0.0030722936512186383,0.0030722936512186383,-1.0
postmarket_close,-0.001067674460005108,0.001067674460005108,-1.0
premarket_open,-0.0013003175300373426,0.0013003175300373426,-1.0
market_open,0.0006378535683377873,0.0006378535683377873,1.0
market_close,0.0001465501787478729,0.0001465501787478729,1.0
postmarket_close,0.0034822019133378124,0.0034822019133378124,1.0
premarket_open,8.743932940147303e-05,8.743932940147303e-05,1.0
market_open,-0.0030636088045108423,0.0030636088045108423,-1.0
market_close,-0.0009103916105728249,0.0009103916105728249,-1.0
postmarket_close,-0.0017791331267854593,0.0017791331267854593,-1.0
premarket_open,0.00045250304858779344,0.00045250304858779344,1.0
market_open,-0.006624917253075235,0.006624917253075235,-1.0
market_close,-0.000349886169123681,0.000349886169123681,-1.0
postmarket_close,0.0007131067390182544,0.0007131067390182544,1.0
premarket_open,-0.0015080091401470375,0.0015080091401470375,-1.0
market_open,0.0019246554050535991,0.0019246554050535991,1.0
market_close,0.00428751791581683,0.00428751791581683,1.0
postmarket_close,0.005502157875554969,0.005502157875554969,1.0
premarket_open,0.002583383176126164,0.002583383176126164,1.0
market_open,-0.0004651765979520883,0.0004651765979520883,-1.0
market_close,0.002491248168393634,0.002491248168393634,1.0
postmarket_close,-0.0009008278735804787,0.0009008278735804787,-1.0
premarket_open,0.0004187973046918536,0.0004187973046918536,1.0
market_open,0.0008783222230110965,0.0008783222230110965,1.0
market_close,0.00041459882589478525,0.00041459882589478525,1.0
postmarket_close,0.0017632607514255216,0.0017632607514255216,1.0
premarket_open,0.0029917229819567126,0.0029917229819567126,1.0
market_open,-0.0030057710027319162,0.0030057710027319162,-1.0
market_close,0.0017646693069841568,0.0017646693069841568,1.0
postmarket_close,0.002101970886170257,0.002101970886170257,1.0
premarket_open,-0.0021478191124634227,0.0021478191124634227,-1.0
market_open,-0.0031429590254339335,0.0031429590254339335,-1.0
market_close,0.000867508195528055,0.000867508195528055,1.0
postmarket_close,-5.3230599766806996e-05,5.3230599766806996e-05,-1.0
premarket_open,0.0028682221781086703,0.0028682221781086703,1.0
market_open,-0.0039050089072071303,0.0039050089072071303,-1.0
market_close,0.0012295165017766063,0.0012295165017766063,1.0
postmarket_close,-0.0005858619649031782,0.0005858619649031782,-1.0
premarket_open,-0.0008476362980603946,0.0008476362980603946,-1.0
market_open,0.000829205217046658,0.000829205217046658,1.0
market_close,-0.0009156246415790159,0.0009156246415790159,-1.0
postmarket_close,0.000495165461460001,0.000495165461460001,1.0
premarket_open,0.00024815077459638957,0.00024815077459638957,1.0
market_open,-0.0008286949691178602,0.0008286949691178602,-1.0
market_close,-0.004380237543276988,0.004380237543276988,-1.0
postmarket_close,-0.0017306776287921988,0.0017306776287921988,-1.0
premarket_open,4.6460718903462705e-05,4.6460718903462705e-05,1.0
market_open,0.002645020146617716,0.002645020146617716,1.0
market_close,0.004946674571410625,0.004946674571410625,1.0
postmarket_close,0.0018426651791971782,0.0018426651791971782,1.0
premarket_open,-0.0011000366245704774,0.0011000366245704774,-1.0
market_open,0.003323892012477625,0.003323892012477625,1.0
market_close,0.001348459131878199,0.001348459131878199,1.0
postmarket_close,0.00029881643669771307,0.00029881643669771307,1.0
premarket_open,0.0009763840926813039,0.0009763840926813039,1.0
market_open,0.0006124833846401501,0.0006124833846401501,1.0
market_close,-0.002388705799850399,0.002388705799850399,-1.0
postmarket_close,0.002030967272183437,0.002030967272183437,1.0
premarket_open,0.0006535609102193973,0.0006535609102193973,1.0
market_open,0.0038759926220868213,0.0038759926220868213,1.0
market_close,0.0007148304013488982,0.0007148304013488982,1.0
postmarket_close,0.0015014184823323173,0.0015014184823323173,1.0
premarket_open,0.001186054810385695,0.001186054810385695,1.0
market_open,-0.003445623701094025,0.003445623701094025,-1.0
market_close,0.0008417708343522179,0.0008417708343522179,1.0
postmarket_close,-0.00383540718773856,0.00383540718773856,-1.0
premarket_open,-0.0011433796993249867,0.0011433796993249867,-1.0
market_open,-0.003545591722938335,0.003545591722938335,-1.0
market_close,0.0062169967738061604,0.0062169967738061604,1.0
postmarket_close,-0.0024139978935781015,0.0024139978935781015,-1.0
premarket_open,-0.0013262918604839413,0.0013262918604839413,-1.0
market_open,-0.003968085830246215,0.003968085830246215,-1.0
market_close,-0.0017653884654854624,0.0017653884654854624,-1.0
postmarket_close,0.0008449459426629335,0.0008449459426629335,1.0
premarket_open,0.000905700067197035,0.000905700067197035,1.0
market_open,-0.0033703092397966428,0.0033703092397966428,-1.0
market_close,0.0008602050253403437,0.0008602050253403437,1.0
postmarket_close,-0.0007180315706338813,0.0007180315706338813,-1.0
premarket_open,0.0010321553722492105,0.0010321553722492105,1.0
market_open,-0.002979008883402301,0.002979008883402301,-1.0
market_close,-0.0013638720555728678,0.0013638720555728678,-1.0
postmarket_close,0.0011600439742109891,0.0011600439742109891,1.0
premarket_open,0.0007541860436179881,0.0007541860436179881,1.0
market_open,-0.007002439104627611,0.007002439104627611,-1.0
market_close,0.0008536230611169149,0.0008536230611169149,1.0
postmarket_close,0.0005438036587870343,0.0005438036587870343,1.0
premarket_open,-0.0007153079906124793,0.0007153079906124793,-1.0
market_open,2.980295451182613e-05,2.980295451182613e-05,1.0
market_close,0.00026520976886690306,0.00026520976886690306,1.0
postmarket_close,0.0018236916693858962,0.0018236916693858962,1.0
premarket_open,-0.0005167773467168457,0.0005167773467168457,-1.0
market_open,-0.004540175319353801,0.004540175319353801,-1.0
market_close,7.170115324672821e-05,7.170115324672821e-05,1.0
postmarket_close,-0.00020915073360650016,0.00020915073360650016,-1.0
premarket_open,-0.0006674103429062939,0.0006674103429062939,-1.0
market_open,0.004471506996808872,0.004471506996808872,1.0
market_close,0.0009745217430490172,0.0009745217430490172,1.0
postmarket_close,-0.0006805713498487798,0.0006805713498487798,-1.0
premarket_open,4.870683356883454e-05,4.870683356883454e-05,1.0
market_open,-0.0023756807090572485,0.0023756807090572485,-1.0
market_close,0.0010612055080807536,0.0010612055080807536,1.0
postmarket_close,-0.0004852953140390692,0.0004852953140390692,-1.0
premarket_open,0.0015567425712950111,0.0015567425712950111,1.0
market_open,-0.0035088251826869143,0.0035088251826869143,-1.0
market_close,0.000599233350912165,0.000599233350912165,1.0
postmarket_close,0.0016843329927465067,0.0016843329927465067,1.0
premarket_open,0.00038053618916245036,0.00038053618916245036,1.0
market_open,0.00019778715098173194,0.00019778715098173194,1.0
market_close,0.0006224922987256853,0.0006224922987256853,1.0
postmarket_close,-0.0009500871063274907,0.0009500871063274907,-1.0
premarket_open,-0.0003944913399732686,0.0003944913399732686,-1.0
market_open,0.002474690663667012,0.002474690663667012,1.0
market_close,0.00045720966601181523,0.00045720966601181523,1.0
postmarket_close,0.0002585512985853189,0.0002585512985853189,1.0
premarket_open,-0.0006124311298860707,0.0006124311298860707,-1.0
market_open,0.0010897204617466016,0.0010897204617466016,1.0
market_close,-0.0009233578967487999,0.0009233578967487999,-1.0
postmarket_close,0.0005195237095314553,0.0005195237095314553,1.0
premarket_open,0.0011924043904678605,0.0011924043904678605,1.0
market_open,-0.0006875541044648603,0.0006875541044648603,-1.0
market_close,-0.0013119246884314428,0.0013119246884314428,-1.0
postmarket_close,0.001011224756594098,0.001011224756594098,1.0
premarket_open,-0.002071961595747962,0.002071961595747962,-1.0
market_open,0.002440031680325472,0.002440031680325472,1.0
market_close,0.0013615971181633046,0.0013615971181633046,1.0
postmarket_close,-0.0004252981846868398,0.0004252981846868398,-1.0
premarket_open,0.0015752447292809446,0.0015752447292809446,1.0
market_open,-0.000850587904048794,0.000850587904048794,-1.0
market_close,0.0016053426224789114,0.0016053426224789114,1.0
postmarket_close,0.00026925083201567723,0.00026925083201567723,1.0
premarket_open,0.0017582340443871303,0.0017582340443871303,1.0
market_open,-0.0017758998181365282,0.0017758998181365282,-1.0
market_close,0.0012742603072288805,0.0012742603072288805,1.0
postmarket_close,0.0003311258278144713,0.0003311258278144713,1.0
premarket_open,0.00043888704504180254,0.00043888704504180254,1.0
market_open,0.007529057143417228,0.007529057143417228,1.0
market_close,-0.0006652466140029123,0.0006652466140029123,-1.0
postmarket_close,0.00011335471587314849,0.00011335471587314849,1.0
premarket_open,0.002042729690995282,0.002042729690995282,1.0
market_open,0.0031028750033943453,0.0031028750033943453,1.0
market_close,0.0002083494423712473,0.0002083494423712473,1.0
postmarket_close,0.0011205747691753754,0.0011205747691753754,1.0
premarket_open,0.001003898735100206,0.001003898735100206,1.0
market_open,0.0023927092483373436,0.0023927092483373436,1.0
market_close,-0.0018150582144721428,0.0018150582144721428,-1.0
postmarket_close,0.0014518193677235391,0.0014518193677235391,1.0
premarket_open,0.00037219453326220453,0.00037219453326220453,1.0
market_open,-0.006044533491038284,0.006044533491038284,-1.0
market_close,0.0005640312456305363,0.0005640312456305363,1.0
postmarket_close,-0.0013951178195924507,0.0013951178195924507,-1.0
premarket_open,0.0005821731069262093,0.0005821731069262093,1.0
market_open,-0.004433202631587307,0.004433202631587307,-1.0
market_close,-3.788449227604129e-05,3.788449227604129e-05,-1.0
postmarket_close,6.651584852712666e-05,6.651584852712666e-05,1.0
premarket_open,-0.0008983574684248152,0.0008983574684248152,-1.0
market_open,-0.0011612852374965899,0.0011612852374965899,-1.0
market_close,0.0009003461920220612,0.0009003461920220612,1.0
postmarket_close,-0.0010353987741309467,0.0010353987741309467,-1.0
premarket_open,-0.0008787699196629584,0.0008787699196629584,-1.0
market_open,0.003062421076578614,0.003062421076578614,1.0
market_close,0.0006080192569148934,0.0006080192569148934,1.0
postmarket_close,0.000593123078042268,0.000593123078042268,1.0
premarket_open,0.000402702501508978,0.000402702501508978,1.0
market_open,0.002187075239183267,0.002187075239183267,1.0
market_close,-0.0009256876037672113,0.0009256876037672113,-1.0
postmarket_close,0.0005388811958824125,0.0005388811958824125,1.0
premarket_open,0.0010058923382698648,0.0010058923382698648,1.0
market_open,0.000353785341274504,0.000353785341274504,1.0
market_close,0.0017750864475265526,0.0017750864475265526,1.0
postmarket_close,0.0012467603611752143,0.0012467603611752143,1.0
